축제명,개최년도,전체_방문자수,일평균_방문자수,시작일,종료일,기간일수,주말일수,숙박일수,여행유형,연도,1일_평균지출액(원),1인당_평균지출액(원),예상_총지출액(원),평균기온(°C),강수량(mm),일조시간(시간),교통_접근성_지수,지역_인구수(천명),지역_1인당_GRDP(백만원),프로그램_개수,예산(원),예산대비_효율성,소비액_예산비율,축제카테고리,홍보강도지수,예산대비_효율성(1천명기준)
장보고수산물축제,2023,379297,54185,20230718,20230724,7,2,4,1,2023,12178.0,69598.0,2547358652,18.3,16.5,6.1,67.4,294.0,32.8,21,140000000,0.0027092642857142,18.2,음식/미식,0.75,2.71
장보고수산물축제,2024,109503,18250,20240713,20240718,6,2,4,1,2024,12178.0,69598.0,604675566,18.3,16.5,6.1,67.4,294.0,32.8,21,40000000,0.002737575,15.12,음식/미식,0.21,2.74
장성노란꽃잔치,2017,118335,23667,20170420,20170424,5,2,4,1,2017,13032.0,123804.0,14650405507,21.1,6.6,9.1,61.1,378.0,39.2,19,70000000,0.0016905,209.29,문화/역사,0.22,1.69
장성노란꽃잔치,2018,75549,10792,20180320,20180326,7,2,6,1,2018,6111.0,6111.0,461725268,25.8,7.3,4.9,93.8,403.0,20.1,18,50000000,0.00151098,9.23,문화/역사,0.14,1.51
장성노란꽃잔치,2019,165562,23651,20190413,20190419,7,2,6,1,2019,13085.0,13085.0,2166428438,19.7,51.3,3.9,75.8,270.0,27.1,27,80000000,0.002069525,27.08,문화/역사,0.32,2.07
장성노란꽃잔치,2020,35531,8882,20200418,20200421,4,0,3,1,2020,13141.0,99875.0,3548669284,14.4,44.0,4.5,92.6,266.0,42.7,5,30000000,0.0011843666666666,118.29,문화/역사,0.06,1.18
장성노란꽃잔치,2021,51622,17207,20210419,20210421,3,2,2,1,2021,12468.0,12468.0,643669555,22.1,11.5,9.3,67.1,458.0,30.6,27,40000000,0.00129055,16.09,문화/역사,0.09,1.29
장성노란꽃잔치,2022,31153,10384,20220513,20220515,3,0,2,1,2022,11824.0,11824.0,368365533,22.4,17.4,5.4,43.3,395.0,19.8,23,20000000,0.00155765,18.42,문화/역사,0.05,1.56
장성노란꽃잔치,2023,44033,11008,20230410,20230413,4,1,3,1,2023,12836.0,12836.0,565211991,13.9,14.5,5.1,73.2,247.0,37.5,13,40000000,0.001100825,14.13,문화/역사,0.07,1.1
장성노란꽃잔치,2024,90466,15077,20240318,20240323,6,1,5,1,2024,15548.0,177248.0,16034971847,18.8,11.8,4.1,90.7,328.0,36.8,25,60000000,0.0015077666666666,267.25,문화/역사,0.17,1.51
적벽문화축제,2017,182745,26106,20170920,20170926,7,2,4,1,2017,12178.0,69598.0,1190766420,18.3,16.5,6.1,67.4,294.0,32.8,21,80000000,0.0022843125,14.88,문화/역사,0.35,2.28
적벽문화축제,2018,468035,156011,20180512,20180514,3,2,4,1,2018,12178.0,69598.0,3907156180,18.3,16.5,6.1,67.4,294.0,32.8,21,110000000,0.0042548636363636,35.52,문화/역사,0.94,4.25
적벽문화축제,2019,138756,46252,20190417,20190419,3,2,4,1,2019,12178.0,69598.0,1105469052,18.3,16.5,6.1,67.4,294.0,32.8,21,40000000,0.0034689,27.64,문화/역사,0.27,3.47
적벽문화축제,2020,445186,74197,20200517,20200522,6,2,4,1,2020,12178.0,69598.0,3179963598,18.3,16.5,6.1,67.4,294.0,32.8,21,100000000,0.00445186,31.8,문화/역사,0.89,4.45
적벽문화축제,2021,161476,26912,20210918,20210923,6,2,4,1,2021,12178.0,69598.0,1362857440,18.3,16.5,6.1,67.4,294.0,32.8,21,60000000,0.0026912666666666,22.71,문화/역사,0.31,2.69
적벽문화축제,2022,212856,42571,20221016,20221020,5,2,4,1,2022,12178.0,69598.0,2121748608,18.3,16.5,6.1,67.4,294.0,32.8,21,90000000,0.0023650666666666,23.57,문화/역사,0.42,2.37
적벽문화축제,2023,114397,19066,20230919,20230924,6,2,4,1,2023,12178.0,69598.0,655266016,18.3,16.5,6.1,67.4,294.0,32.8,21,20000000,0.00571985,32.76,문화/역사,0.22,5.72
적벽문화축제,2024,179459,29909,20240915,20240920,6,2,4,1,2024,12178.0,69598.0,1645818489,18.3,16.5,6.1,67.4,294.0,32.8,21,50000000,0.00358918,32.92,문화/역사,0.35,3.59
전국새우란축제,2017,235327,39221,20170416,20170421,6,2,4,1,2017,12178.0,69598.0,1840963121,18.3,16.5,6.1,67.4,294.0,32.8,21,100000000,0.00235327,18.41,일반/기타,0.46,2.35
전국새우란축제,2018,435938,72656,20180416,20180421,6,2,4,1,2018,12178.0,69598.0,3238147464,18.3,16.5,6.1,67.4,294.0,32.8,21,170000000,0.0025643411764705,19.05,일반/기타,0.87,2.56
전국새우란축제,2019,329189,54864,20190416,20190421,6,2,4,1,2019,12178.0,69598.0,2559115286,18.3,16.5,6.1,67.4,294.0,32.8,21,150000000,0.0021945933333333,17.06,일반/기타,0.65,2.19
전국새우란축제,2020,289648,48274,20200416,20200421,6,2,4,1,2020,12178.0,69598.0,2143684848,18.3,16.5,6.1,67.4,294.0,32.8,21,110000000,0.0026331636363636,19.49,일반/기타,0.57,2.63
전국새우란축제,2021,231733,38622,20210416,20210421,6,2,4,1,2021,12178.0,69598.0,1997306727,18.3,16.5,6.1,67.4,294.0,32.8,21,90000000,0.0025748111111111,22.19,일반/기타,0.45,2.57
전국새우란축제,2022,391126,65187,20220416,20220421,6,2,4,1,2022,12178.0,69598.0,2930707118,18.3,16.5,6.1,67.4,294.0,32.8,21,160000000,0.0024445375,18.32,일반/기타,0.78,2.44
전국새우란축제,2023,356911,59485,20230416,20230421,6,2,4,1,2023,12178.0,69598.0,3480596072,18.3,16.5,6.1,67.4,294.0,32.8,21,120000000,0.0029742583333333,29.0,일반/기타,0.71,2.97
전국새우란축제,2024,331055,55175,20240416,20240421,6,2,4,1,2024,12178.0,69598.0,3126152365,18.3,16.5,6.1,67.4,294.0,32.8,21,130000000,0.0025465769230769,24.05,일반/기타,0.66,2.55
전라병영성축제,2017,432415,144138,20170919,20170921,3,2,4,1,2017,12178.0,69598.0,3344730025,18.3,16.5,6.1,67.4,294.0,32.8,21,90000000,0.0048046111111111,37.16,문화/역사,0.86,4.8
전라병영성축제,2018,147333,21047,20180916,20180922,7,2,4,1,2018,12178.0,69598.0,819466146,18.3,16.5,6.1,67.4,294.0,32.8,21,30000000,0.0049111,27.32,문화/역사,0.28,4.91
전라병영성축제,2019,149377,21339,20190316,20190322,7,2,4,1,2019,12178.0,69598.0,1477786661,18.3,16.5,6.1,67.4,294.0,32.8,21,50000000,0.00298754,29.56,문화/역사,0.29,2.99
전라병영성축제,2020,469599,156533,20201015,20201017,3,2,4,1,2020,12178.0,69598.0,4483731252,18.3,16.5,6.1,67.4,294.0,32.8,21,110000000,0.0042690818181818,40.76,문화/역사,0.94,4.27
전라병영성축제,2021,471760,157253,20210314,20210316,3,2,4,1,2021,12178.0,69598.0,2945197680,18.3,16.5,6.1,67.4,294.0,32.8,21,130000000,0.003628923076923,22.66,문화/역사,0.94,3.63
전라병영성축제,2022,398356,79671,20220515,20220519,5,2,4,1,2022,12178.0,69598.0,2414037360,18.3,16.5,6.1,67.4,294.0,32.8,21,100000000,0.00398356,24.14,문화/역사,0.79,3.98
전라병영성축제,2023,231373,33053,20230817,20230823,7,2,4,1,2023,12178.0,69598.0,1297077038,18.3,16.5,6.1,67.4,294.0,32.8,21,60000000,0.0038562166666666,21.62,문화/역사,0.45,3.86
전라병영성축제,2024,224019,32002,20240714,20240720,7,2,4,1,2024,12178.0,69598.0,1339633620,18.3,16.5,6.1,67.4,294.0,32.8,21,70000000,0.0032002714285714,19.14,문화/역사,0.44,3.2
전통숯불구이축제,2017,123289,24657,20170818,20170822,5,2,4,1,2017,12178.0,69598.0,923311321,18.3,16.5,6.1,67.4,294.0,32.8,21,50000000,0.00246578,18.47,문화/역사,0.23,2.47
전통숯불구이축제,2018,109540,15648,20181019,20181025,7,2,4,1,2018,12178.0,69598.0,1052788940,18.3,16.5,6.1,67.4,294.0,32.8,21,30000000,0.0036513333333333,35.09,문화/역사,0.21,3.65
전통숯불구이축제,2019,466326,116581,20190413,20190416,4,2,4,1,2019,12178.0,69598.0,4472998992,18.3,16.5,6.1,67.4,294.0,32.8,21,120000000,0.00388605,37.27,문화/역사,0.93,3.89
전통숯불구이축제,2020,249143,41523,20200812,20200817,6,2,4,1,2020,12178.0,69598.0,2179004678,18.3,16.5,6.1,67.4,294.0,32.8,21,90000000,0.0027682555555555,24.21,문화/역사,0.49,2.77
전통숯불구이축제,2021,463186,92637,20210911,20210915,5,2,4,1,2021,12178.0,69598.0,4128376818,18.3,16.5,6.1,67.4,294.0,32.8,21,140000000,0.0033084714285714,29.49,문화/역사,0.93,3.31
전통숯불구이축제,2022,208940,34823,20220717,20220722,6,2,4,1,2022,12178.0,69598.0,1749454620,18.3,16.5,6.1,67.4,294.0,32.8,21,80000000,0.00261175,21.87,문화/역사,0.41,2.61
전통숯불구이축제,2023,200386,66795,20230713,20230715,3,2,4,1,2023,12178.0,69598.0,1840545410,18.3,16.5,6.1,67.4,294.0,32.8,21,60000000,0.0033397666666666,30.68,문화/역사,0.39,3.34
전통숯불구이축제,2024,437497,109374,20240914,20240917,4,2,4,1,2024,12178.0,69598.0,2237359658,18.3,16.5,6.1,67.4,294.0,32.8,21,110000000,0.0039772454545454,20.34,문화/역사,0.87,3.98
지리산피아골단풍축제,2017,230330,32904,20171019,20171025,7,2,4,1,2017,12178.0,69598.0,2097384980,18.3,16.5,6.1,67.4,294.0,32.8,21,50000000,0.0046066,41.95,자연/계절,0.45,4.61
지리산피아골단풍축제,2018,176325,44081,20180913,20180916,4,2,4,1,2018,12178.0,69598.0,1295812425,18.3,16.5,6.1,67.4,294.0,32.8,21,40000000,0.004408125,32.4,자연/계절,0.34,4.41
지리산피아골단풍축제,2019,225885,56471,20190917,20190920,4,2,4,1,2019,12178.0,69598.0,1351695840,18.3,16.5,6.1,67.4,294.0,32.8,21,70000000,0.0032269285714285,19.31,자연/계절,0.44,3.23
지리산피아골단풍축제,2020,389450,64908,20200916,20200921,6,2,4,1,2020,12178.0,69598.0,3680691950,18.3,16.5,6.1,67.4,294.0,32.8,21,100000000,0.0038945,36.81,자연/계절,0.78,3.89
지리산피아골단풍축제,2021,466407,116601,20210916,20210919,4,2,4,1,2021,12178.0,69598.0,3757374792,18.3,16.5,6.1,67.4,294.0,32.8,21,120000000,0.003886725,31.31,자연/계절,0.93,3.89
지리산피아골단풍축제,2022,417320,83464,20220920,20220924,5,2,4,1,2022,12178.0,69598.0,3560991560,18.3,16.5,6.1,67.4,294.0,32.8,21,110000000,0.0037938181818181,32.37,자연/계절,0.83,3.79
지리산피아골단풍축제,2023,278954,92984,20231011,20231013,3,2,4,1,2023,12178.0,69598.0,2192857394,18.3,16.5,6.1,67.4,294.0,32.8,21,90000000,0.0030994888888888,24.37,자연/계절,0.55,3.1
지리산피아골단풍축제,2024,232717,38786,20241011,20241016,6,2,4,1,2024,12178.0,69598.0,1444008985,18.3,16.5,6.1,67.4,294.0,32.8,21,60000000,0.0038786166666666,24.07,자연/계절,0.46,3.88
지역축제,2017,104263,26065,20170420,20170423,4,2,4,1,2017,12178.0,69598.0,568650402,18.3,16.5,6.1,67.4,294.0,32.8,21,30000000,0.0034754333333333,18.96,일반/기타,0.19,3.48
지역축제,2018,463476,77246,20180717,20180722,6,2,4,1,2018,12178.0,69598.0,4540674372,18.3,16.5,6.1,67.4,294.0,32.8,21,120000000,0.0038623,37.84,일반/기타,0.93,3.86
지역축제,2019,201371,40274,20190312,20190316,5,2,4,1,2019,12178.0,69598.0,1767231896,18.3,16.5,6.1,67.4,294.0,32.8,21,60000000,0.0033561833333333,29.45,일반/기타,0.39,3.36
지역축제,2020,153276,21896,20200413,20200419,7,2,4,1,2020,12178.0,69598.0,1356492600,18.3,16.5,6.1,67.4,294.0,32.8,21,40000000,0.0038319,33.91,일반/기타,0.29,3.83
지역축제,2021,322320,64464,20210715,20210719,5,2,4,1,2021,12178.0,69598.0,2531501280,18.3,16.5,6.1,67.4,294.0,32.8,21,110000000,0.0029301818181818,23.01,일반/기타,0.64,2.93
지역축제,2022,284374,40624,20220718,20220724,7,2,4,1,2022,12178.0,69598.0,1929477590,18.3,16.5,6.1,67.4,294.0,32.8,21,100000000,0.00284374,19.29,일반/기타,0.56,2.84
지역축제,2023,214130,42826,20230913,20230917,5,2,4,1,2023,12178.0,69598.0,1910039600,18.3,16.5,6.1,67.4,294.0,32.8,21,70000000,0.003059,27.29,일반/기타,0.42,3.06
지역축제,2024,232596,77532,20240313,20240315,3,2,4,1,2024,12178.0,69598.0,1707952428,18.3,16.5,6.1,67.4,294.0,32.8,21,80000000,0.00290745,21.35,일반/기타,0.46,2.91
창평전통음식축제,2017,281372,70343,20170315,20170318,4,2,4,1,2017,12178.0,69598.0,1889412980,18.3,16.5,6.1,67.4,294.0,32.8,21,140000000,0.0020098,13.5,문화/역사,0.56,2.01
창평전통음식축제,2018,457429,91485,20180415,20180419,5,2,4,1,2018,12178.0,69598.0,3426600639,18.3,16.5,6.1,67.4,294.0,32.8,21,250000000,0.001829716,13.71,문화/역사,0.91,1.83
창평전통음식축제,2019,351451,58575,20190918,20190923,6,2,4,1,2019,12178.0,69598.0,1758660804,18.3,16.5,6.1,67.4,294.0,32.8,21,160000000,0.00219656875,10.99,문화/역사,0.7,2.2
창평전통음식축제,2020,297484,49580,20200512,20200517,6,2,4,1,2020,12178.0,69598.0,2719598728,18.3,16.5,6.1,67.4,294.0,32.8,21,110000000,0.0027044,24.72,문화/역사,0.59,2.7
창평전통음식축제,2021,379163,94790,20210911,20210914,4,2,4,1,2021,12178.0,69598.0,2537737959,18.3,16.5,6.1,67.4,294.0,32.8,21,180000000,0.0021064611111111,14.1,문화/역사,0.75,2.11
창평전통음식축제,2022,444894,88978,20220510,20220514,5,2,4,1,2022,12178.0,69598.0,3859455450,18.3,16.5,6.1,67.4,294.0,32.8,21,200000000,0.00222447,19.3,문화/역사,0.89,2.22
창평전통음식축제,2023,452996,113249,20230415,20230418,4,2,4,1,2023,12178.0,69598.0,2317527536,18.3,16.5,6.1,67.4,294.0,32.8,21,230000000,0.0019695478260869,10.08,문화/역사,0.9,1.97
창평전통음식축제,2024,200235,28605,20241012,20241018,7,2,4,1,2024,12178.0,69598.0,1334366040,18.3,16.5,6.1,67.4,294.0,32.8,21,90000000,0.0022248333333333,14.83,문화/역사,0.39,2.22
천년나주목읍성문화축제,2017,268152,38307,20170410,20170416,7,2,4,1,2017,12178.0,69598.0,1650475560,18.3,16.5,6.1,67.4,294.0,32.8,21,110000000,0.0024377454545454,15.0,문화/역사,0.53,2.44
천년나주목읍성문화축제,2018,119870,23974,20180420,20180424,5,2,4,1,2018,12178.0,69598.0,949730010,18.3,16.5,6.1,67.4,294.0,32.8,21,50000000,0.0023974,18.99,문화/역사,0.23,2.4
천년나주목읍성문화축제,2019,387433,96858,20190414,20190417,4,2,4,1,2019,12178.0,69598.0,3332698666,18.3,16.5,6.1,67.4,294.0,32.8,21,160000000,0.00242145625,20.83,문화/역사,0.77,2.42
천년나주목읍성문화축제,2020,186188,26598,20200911,20200917,7,2,4,1,2020,12178.0,69598.0,1833765612,18.3,16.5,6.1,67.4,294.0,32.8,21,90000000,0.0020687555555555,20.38,문화/역사,0.36,2.07
천년나주목읍성문화축제,2021,130355,21725,20210512,20210517,6,2,4,1,2021,12178.0,69598.0,711086525,18.3,16.5,6.1,67.4,294.0,32.8,21,70000000,0.0018622142857142,10.16,문화/역사,0.25,1.86
천년나주목읍성문화축제,2022,442363,147454,20221020,20221022,3,2,4,1,2022,12178.0,69598.0,2748843682,18.3,16.5,6.1,67.4,294.0,32.8,21,200000000,0.002211815,13.74,문화/역사,0.88,2.21
천년나주목읍성문화축제,2023,398539,56934,20230713,20230719,7,2,4,1,2023,12178.0,69598.0,2730789228,18.3,16.5,6.1,67.4,294.0,32.8,21,140000000,0.0028467071428571,19.51,문화/역사,0.79,2.85
천년나주목읍성문화축제,2024,455540,91108,20240515,20240519,5,2,4,1,2024,12178.0,69598.0,3558222940,18.3,16.5,6.1,67.4,294.0,32.8,21,180000000,0.0025307777777777,19.77,문화/역사,0.91,2.53
청산도슬로걷기축제,2017,204576,13638,20170406,20170420,15,2,4,1,2017,12178.0,69598.0,1139692896,18.3,16.5,6.1,67.4,294.0,32.8,21,80000000,0.0025572,14.25,체험/레저,0.4,2.56
청산도슬로걷기축제,2018,320169,21344,20180406,20180420,15,2,4,1,2018,12178.0,69598.0,2848543593,18.3,16.5,6.1,67.4,294.0,32.8,21,180000000,0.0017787166666666,15.83,체험/레저,0.63,1.78
청산도슬로걷기축제,2019,489878,32658,20190406,20190420,15,2,4,1,2019,12178.0,69598.0,2829045450,18.3,16.5,6.1,67.4,294.0,32.8,21,230000000,0.002129904347826,12.3,체험/레저,0.98,2.13
청산도슬로걷기축제,2020,280302,18686,20200406,20200420,15,2,4,1,2020,12178.0,69598.0,2501975652,18.3,16.5,6.1,67.4,294.0,32.8,21,160000000,0.0017518875,15.64,체험/레저,0.55,1.75
청산도슬로걷기축제,2021,130111,8674,20210406,20210420,15,2,4,1,2021,12178.0,69598.0,930033428,18.3,16.5,6.1,67.4,294.0,32.8,21,50000000,0.00260222,18.6,체험/레저,0.25,2.6
청산도슬로걷기축제,2022,423064,28204,20220406,20220420,15,2,4,1,2022,12178.0,69598.0,3577429184,18.3,16.5,6.1,67.4,294.0,32.8,21,210000000,0.0020145904761904,17.04,체험/레저,0.84,2.01
청산도슬로걷기축제,2023,189570,12638,20230406,20230420,15,2,4,1,2023,12178.0,69598.0,1264052760,18.3,16.5,6.1,67.4,294.0,32.8,21,100000000,0.0018957,12.64,체험/레저,0.37,1.9
청산도슬로걷기축제,2024,241214,16080,20240406,20240420,15,2,4,1,2024,12178.0,69598.0,1609862236,18.3,16.5,6.1,67.4,294.0,32.8,21,130000000,0.0018554923076923,12.38,체험/레저,0.47,1.86
하맥축제,2017,264827,52965,20171012,20171016,5,2,4,1,2017,12178.0,69598.0,1496007723,18.3,16.5,6.1,67.4,294.0,32.8,21,100000000,0.00264827,14.96,일반/기타,0.52,2.65
하맥축제,2018,369565,123188,20181017,20181019,3,2,4,1,2018,12178.0,69598.0,2132020485,18.3,16.5,6.1,67.4,294.0,32.8,21,180000000,0.0020531388888888,11.84,일반/기타,0.73,2.05
하맥축제,2019,357681,71536,20190314,20190318,5,2,4,1,2019,12178.0,69598.0,2352467937,18.3,16.5,6.1,67.4,294.0,32.8,21,150000000,0.00238454,15.68,일반/기타,0.71,2.38
하맥축제,2020,329104,65820,20200420,20200424,5,2,4,1,2020,12178.0,69598.0,2748347504,18.3,16.5,6.1,67.4,294.0,32.8,21,130000000,0.0025315692307692,21.14,일반/기타,0.65,2.53
하맥축제,2021,400611,100152,20211018,20211021,4,2,4,1,2021,12178.0,69598.0,2453742375,18.3,16.5,6.1,67.4,294.0,32.8,21,190000000,0.0021084789473684,12.91,일반/기타,0.8,2.11
하맥축제,2022,270604,45100,20220512,20220517,6,2,4,1,2022,12178.0,69598.0,2662472756,18.3,16.5,6.1,67.4,294.0,32.8,21,120000000,0.0022550333333333,22.19,일반/기타,0.53,2.26
하맥축제,2023,378600,126200,20230416,20230418,3,2,4,1,2023,12178.0,69598.0,2617640400,18.3,16.5,6.1,67.4,294.0,32.8,21,160000000,0.00236625,16.36,일반/기타,0.75,2.37
하맥축제,2024,477539,68219,20240715,20240721,7,2,4,1,2024,12178.0,69598.0,4160797307,18.3,16.5,6.1,67.4,294.0,32.8,21,210000000,0.0022739952380952,19.81,일반/기타,0.95,2.27
함평나비축제,2017,21648,3608,20171019,20171024,6,1,5,1,2017,13587.0,13587.0,294135705,23.0,13.3,6.8,53.7,294.0,45.9,8,10000000,0.0021648,29.41,자연/계절,0.03,2.16
함평나비축제,2018,110790,18465,20181019,20181024,6,2,5,1,2018,11642.0,11642.0,1289817180,21.5,22.9,6.4,70.4,119.0,47.4,39,70000000,0.0015827142857142,18.43,자연/계절,0.21,1.58
함평나비축제,2019,125937,20989,20190513,20190518,6,2,5,1,2019,7094.0,80876.0,10185331186,19.6,7.4,3.6,46.4,216.0,32.0,23,80000000,0.0015742125,127.32,자연/계절,0.24,1.57
함평나비축제,2020,103221,17203,20200910,20200915,6,1,5,1,2020,13097.0,13097.0,1351968013,18.6,32.2,5.4,46.1,404.0,45.7,18,50000000,0.00206442,27.04,자연/계절,0.19,2.06
함평나비축제,2021,66579,9511,20210517,20210523,7,2,6,1,2021,12163.0,12163.0,809813692,23.0,10.0,4.5,57.3,281.0,45.8,33,30000000,0.0022193,26.99,자연/계절,0.12,2.22
함평나비축제,2022,184625,36925,20220912,20220916,5,2,4,1,2022,14378.0,14378.0,2654575175,18.2,18.8,6.6,82.7,444.0,52.3,7,80000000,0.0023078125,33.18,자연/계절,0.36,2.31
함평나비축제,2023,60537,20179,20230916,20230918,3,1,2,1,2023,15874.0,90483.0,5477575424,16.2,2.6,3.9,77.9,180.0,31.5,39,30000000,0.0020179,182.59,자연/계절,0.11,2.02
함평나비축제,2024,98359,19671,20240420,20240424,5,2,4,1,2024,9931.0,9931.0,3661671273,14.6,2.9,5.7,72.0,290.0,46.2,7,60000000,0.0016393166666666,61.03,자연/계절,0.18,1.64
항구축제,2017,448413,149471,20170927,20170929,3,2,4,1,2017,12178.0,69598.0,3457264230,18.3,16.5,6.1,67.4,294.0,32.8,21,180000000,0.0024911833333333,19.21,일반/기타,0.9,2.49
항구축제,2018,142913,47637,20180927,20180929,3,2,4,1,2018,12178.0,69598.0,1391543881,18.3,16.5,6.1,67.4,294.0,32.8,21,50000000,0.00285826,27.83,일반/기타,0.27,2.86
항구축제,2019,482007,160669,20190927,20190929,3,2,4,1,2019,12178.0,69598.0,3436709910,18.3,16.5,6.1,67.4,294.0,32.8,21,200000000,0.002410035,17.18,일반/기타,0.96,2.41
항구축제,2020,325469,108489,20200927,20200929,3,2,4,1,2020,12178.0,69598.0,1757207131,18.3,16.5,6.1,67.4,294.0,32.8,21,140000000,0.0023247785714285,12.55,일반/기타,0.65,2.32
항구축제,2021,146851,48950,20210927,20210929,3,2,4,1,2021,12178.0,69598.0,1049690948,18.3,16.5,6.1,67.4,294.0,32.8,21,70000000,0.0020978714285714,15.0,일반/기타,0.28,2.1
항구축제,2022,374555,124851,20220927,20220929,3,2,4,1,2022,12178.0,69598.0,2437603940,18.3,16.5,6.1,67.4,294.0,32.8,21,160000000,0.00234096875,15.24,일반/기타,0.75,2.34
항구축제,2023,199071,66357,20230927,20230929,3,2,4,1,2023,12178.0,69598.0,1421167869,18.3,16.5,6.1,67.4,294.0,32.8,21,120000000,0.001658925,11.84,일반/기타,0.39,1.66
항구축제,2024,176373,58791,20240927,20240929,3,2,4,1,2024,12178.0,69598.0,1694062665,18.3,16.5,6.1,67.4,294.0,32.8,21,90000000,0.0019597,18.82,일반/기타,0.34,1.96
해남미남축제,2017,103039,17173,20171014,20171019,6,1,5,1,2017,9670.0,110243.0,11359379996,20.1,7.3,6.0,51.0,235.0,31.6,29,60000000,0.0017173166666666,189.32,일반/기타,0.19,1.72
해남미남축제,2018,121573,24314,20180711,20180715,5,1,4,1,2018,14785.0,14785.0,1797481119,16.8,12.0,4.8,42.6,506.0,25.0,30,60000000,0.0020262166666666,29.96,일반/기타,0.23,2.03
해남미남축제,2019,71427,14285,20191010,20191014,5,2,4,1,2019,19099.0,181447.0,5890824873,25.7,22.8,5.7,48.9,156.0,37.6,37,40000000,0.001785675,147.27,일반/기타,0.13,1.79
해남미남축제,2020,58183,8311,20200315,20200321,7,2,6,1,2020,10801.0,10801.0,628486947,16.2,18.4,4.8,94.3,50.0,31.4,5,40000000,0.001454575,15.71,일반/기타,0.1,1.45
해남미남축제,2021,164297,23471,20210711,20210717,7,2,6,1,2021,13379.0,177950.0,29236716868,19.1,44.6,7.8,67.6,221.0,37.8,12,70000000,0.0023471,417.67,일반/기타,0.32,2.35
해남미남축제,2022,72430,12071,20220810,20220815,6,2,5,1,2022,12238.0,139519.0,10105390142,23.0,22.2,7.1,54.3,475.0,24.6,10,50000000,0.0014486,202.11,일반/기타,0.13,1.45
해남미남축제,2023,95270,19054,20230411,20230415,5,2,4,1,2023,19099.0,181447.0,17286474744,25.7,22.8,5.7,48.9,156.0,37.6,37,60000000,0.0015878333333333,288.11,일반/기타,0.18,1.59
해남미남축제,2024,72505,10357,20240715,20240721,7,2,6,1,2024,12224.0,162591.0,11788703958,22.3,62.1,6.8,75.6,312.0,20.5,9,50000000,0.0014501,235.77,일반/기타,0.13,1.45
화순국화향연,2017,156919,31383,20170914,20170918,5,2,4,1,2017,11454.0,11454.0,1797381609,29.4,10.4,6.4,42.1,373.0,39.6,30,100000000,0.00156919,17.97,자연/계절,0.3,1.57
화순국화향연,2018,71049,11841,20180913,20180918,6,1,5,1,2018,16657.0,16657.0,1183512927,16.5,13.3,3.4,58.6,163.0,29.5,28,50000000,0.00142098,23.67,자연/계절,0.13,1.42
화순국화향연,2019,53840,17946,20191012,20191014,3,0,2,1,2019,8770.0,49993.0,2691644656,23.4,25.8,5.4,67.8,280.0,22.3,15,30000000,0.0017946666666666,89.72,자연/계절,0.09,1.79
화순국화향연,2020,60070,12014,20201012,20201016,5,1,4,1,2020,13241.0,13241.0,795410898,18.7,4.5,6.2,64.2,551.0,15.0,14,40000000,0.00150175,19.89,자연/계절,0.11,1.5
화순국화향연,2021,107010,35670,20211014,20211016,3,0,2,1,2021,12941.0,73764.0,10464087947,22.1,17.6,6.3,64.4,579.0,30.5,26,70000000,0.0015287142857142,149.49,자연/계절,0.2,1.53
화순국화향연,2022,145188,29037,20220915,20220919,5,2,4,1,2022,18214.0,173041.0,25123563820,17.5,1.8,4.6,63.8,446.0,41.7,22,90000000,0.0016132,279.15,자연/계절,0.28,1.61
화순국화향연,2023,209816,34969,20231018,20231023,6,2,5,1,2023,14471.0,164979.0,34615359753,14.6,8.8,8.5,66.0,315.0,35.7,23,100000000,0.00209816,346.15,자연/계절,0.41,2.1
화순국화향연,2024,340744,56790,20241010,20241015,6,2,5,1,2024,13531.0,154254.0,52561193124,20.5,29.4,10.1,87.9,222.0,31.3,34,110000000,0.0030976727272727,477.83,자연/계절,0.68,3.1
황토갯벌축제,2017,478097,79682,20170316,20170321,6,2,4,1,2017,12178.0,69598.0,4697781122,18.3,16.5,6.1,67.4,294.0,32.8,21,140000000,0.0034149785714285,33.56,일반/기타,0.96,3.41
황토갯벌축제,2018,485941,161980,20180512,20180514,3,2,4,1,2018,12178.0,69598.0,2859762785,18.3,16.5,6.1,67.4,294.0,32.8,21,160000000,0.00303713125,17.87,일반/기타,0.97,3.04
황토갯벌축제,2019,476826,119206,20190311,20190314,4,2,4,1,2019,12178.0,69598.0,3506101578,18.3,16.5,6.1,67.4,294.0,32.8,21,180000000,0.0026490333333333,19.48,일반/기타,0.95,2.65
황토갯벌축제,2020,124860,20810,20200415,20200420,6,2,4,1,2020,12178.0,69598.0,1092150420,18.3,16.5,6.1,67.4,294.0,32.8,21,50000000,0.0024972,21.84,일반/기타,0.24,2.5
황토갯벌축제,2021,462876,77146,20211010,20211015,6,2,4,1,2021,12178.0,69598.0,2327340528,18.3,16.5,6.1,67.4,294.0,32.8,21,100000000,0.00462876,23.27,일반/기타,0.92,4.63
황토갯벌축제,2022,357951,71590,20220920,20220924,5,2,4,1,2022,12178.0,69598.0,2686780206,18.3,16.5,6.1,67.4,294.0,32.8,21,70000000,0.0051135857142857,38.38,일반/기타,0.71,5.11
